model,teff,logg,atmos,metallicity,av,lum_unscaled,J_mag,H_mag,K_mag,U_mag,B_mag,V_mag,I_mag,uvm2_mag,uvw1_mag,uvw2_mag,J_flux,H_flux,K_flux,U_flux,B_flux,V_flux,I_flux,uvm2_flux,uvw1_flux,uvw2_flux
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4750_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4750,0.5,ms,-0.75,0.4,8.671411658567026e+56,-36.17768581267001,-36.78646566979743,-36.877265682044225,-32.20700442836095,-32.97184945513693,-34.098772209581114,-35.48582174615478,-25.753366461475608,-30.013334136852002,-27.664309130122774,92572.05148459839,58724.07407045877,24135.391461929736,31206.700248452424,95916.10223172746,158732.67690118638,144489.60480377512,93.29138211173112,4071.740016193892,625.2836491266106
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4750_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4750,0.5,ms,-0.75,0.5,8.28932872768845e+56,-36.148799053483856,-36.7681998781769,-36.865467200111645,-32.05267466067455,-32.84512858169513,-33.99881253434117,-35.43340856967504,-25.532103705319944,-29.85804484485537,-27.502227091664423,90141.58382575474,57744.39840662744,23874.53680191788,27071.725786306662,85349.93064239851,144771.29866903627,137680.1506842004,76.09154892736574,3529.102915133264,538.5726025292354
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4750_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4750,0.5,ms,-0.75,0.6,7.932724274295434e+56,-36.11991808564669,-36.749935867102145,-36.85366927199813,-31.898369300432993,-32.718542059903015,-33.898904043829894,-35.38106570885244,-25.311977599542566,-29.703497681312292,-27.340609043968694,87775.3959872811,56781.1594883451,23616.513498491127,23485.174868484555,75957.13297804103,132044.12226628617,131200.1067211596,62.127801042358875,3060.874039439439,464.08447237715797
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4750_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4750,0.5,ms,-0.75,0.7,7.599489765030834e+56,-36.09104290435366,-36.73167363637732,-36.841871897633865,-31.74408830285141,-32.592089798607596,-33.79904682528617,-35.328793061362866,-25.092944485934495,-29.54969361559747,-27.17943131430118,85471.77535474236,55834.0799899099,23361.290688544603,20374.239134765237,67606.37644160625,120441.5085896973,125033.13752641923,50.77766627685439,2656.585706689538,400.06075102236434
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4750_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4750,0.5,ms,-0.75,0.8,7.287714894516201e+56,-36.06217350477884,-36.713413185803525,-36.83007507694878,-31.589831623394147,-32.465771691796725,-33.699240965687395,-35.276590521971436,-24.87496177100198,-29.39663362754004,-27.018672300227486,83229.05528107304,54902.88729067571,23108.83784682282,17675.785694592785,60181.140877417914,109863.60428797465,119163.7367884587,41.54125865088427,2307.277529122739,345.0025779711066
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4750_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4750,0.5,ms,-0.75,0.9,6.995667282704098e+56,-36.03330988207544,-36.69515451517877,-36.818278809872545,-31.435599217772584,-32.339587618690125,-33.59948655175409,-35.22445798256573,-24.6579880350343,-29.24431866924277,-26.858312264359636,81045.61384370251,53987.31339479476,22859.124782206673,15335.070086061602,53578.035706017086,100219.4643517303,113577.1842828512,34.016541523983406,2005.274601429702,297.63111129684285
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4750_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4750,0.5,ms,-0.75,1.0,6.72177438955884e+56,-36.00445203137584,-36.67689762429798,-36.80648309633454,-31.281391041942786,-32.21353744383863,-33.49978366995468,-35.17239533218971,-24.441983119823185,-29.09274962930937,-26.69833314852905,78919.87263551985,53087.09485233392,22612.121634038824,13304.620609423224,47705.30945629879,91426.25372086461,108259.50515583027,27.87970605472028,1743.9990223990474,256.85420474826054
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t5000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,5000,2.5,ms,-0.75,0,1.317363901037909e+57,-36.41778938770978,-36.940945672846354,-36.9904331549737,-33.91213009742239,-34.07571453577101,-34.86255294478585,-35.885946129273734,-29.439139942051632,-32.07986848320211,-29.823752763380988,115483.86709088739,67703.04143426062,26786.83091904664,150071.4632361001,265116.9862224173,320758.8401585833,208874.9488131464,2780.679399378685,27314.5329360101,4569.351056438637
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t5000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,5000,2.5,ms,-0.75,0.1,1.2447887682481044e+57,-36.38885667627346,-36.9226649181301,-36.97863463611898,-33.757035536064976,-33.94690720918623,-34.762040068646144,-35.83309434006631,-29.195620760181452,-31.90483014439991,-29.638583245926135,112447.09330767629,66572.65494115613,26497.318671806814,130094.90625599468,235458.63582890283,292397.384797425,198950.7775371177,2221.9958663726343,23247.61705852461,3852.8909623069844
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t5000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,5000,2.5,ms,-0.75,0.2,1.1780362531955236e+57,-36.359929796119516,-36.90438594569463,-36.966836673863305,-33.60196698664176,-33.81823872111659,-34.6615777488858,-35.78031326997714,-28.95368824185787,-31.730614249529324,-29.455085928909224,109490.76284365756,65461.249113903985,26210.948911818134,112780.20319889087,209144.8756944213,266556.0573350753,189510.47177026846,1778.157555070853,19801.22621191426,3253.777051082983
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t5000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,5000,2.5,ms,-0.75,0.3,1.1165423216812307e+57,-36.33100874261208,-36.88610875537168,-36.95503926813812,-33.44692439980791,-33.68970920801284,-34.561166082116415,-35.727602835345365,-28.713313060326676,-31.557214012136647,-29.273156667947905,106612.7289813893,64368.503448958225,25927.687382987668,97772.3014252175,185795.59923623822,243009.85671544643,180529.8573158616,1425.0173982276146,16878.427799344536,2751.79506434898
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t5000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,5000,2.5,ms,-0.75,0.4,1.0598041922277491e+57,-36.3020935110934,-36.86783334698997,-36.94324241887457,-33.29190772644006,-33.56131878953899,-34.4608051646571,-35.67496294944104,-28.474463664860707,-31.384623885583032,-29.092697173678626,103810.90271563063,63294.102884651584,25647.50020423655,84763.55613897495,165074.22069359978,221553.9627901815,171985.9954942858,1143.6164890861603,14397.793475036331,2330.409755497134
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t5000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,5000,2.5,ms,-0.75,0.5,1.0073731112741733e+57,-36.273184096883995,-36.84955972037506,-36.93144612600355,-33.13691691763487,-33.43306756853062,-34.36049509253668,-35.622393522494214,-28.237106552951428,-31.212839464495122,-28.913615068117284,101083.25119038248,62237.73770829252,25370.353865379082,73487.39372397214,146682.65670428894,202001.918211338,163857.11866292186,919.046665732515,12290.857152683944,1976.056907334413
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t5000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,5000,2.5,ms,-0.75,0.6,9.588480416749475e+56,-36.24428049528269,-36.83128787534947,-36.91965038945566,-32.98195192470766,-33.304955630963626,-34.26023596149596,-35.56989446172478,-28.001206545817343,-31.04185739085751,-28.735823846648273,98427.79617856043,61199.10346486615,25096.21522304408,63712.822948192224,130356.89046165251,184183.97481862686,156122.56916585,739.5670622218383,10500.001032402506,1677.5789145053068
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t5000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,5000,2.5,ms,-0.75,0.7,9.138701412171413e+56,-36.21538270156675,-36.81301781173259,-36.907855209161234,-32.82701269919089,-33.17698304593349,-34.1600278669903,-35.5174656713729,-27.76672706307909,-30.871675264540666,-28.559242763745317,95842.61260313213,60177.90086729541,24825.051496643086,55239.68046790079,115863.05039128342,167945.58957716796,148762.74152777667,595.9169902797087,8976.695450139981,1425.7734579836542
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t5000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,5000,2.5,ms,-0.75,0.8,8.721179256864795e+56,-36.18649071099201,-36.79474952934078,-36.89606058505034,-32.67209919283276,-33.04914986564508,-34.05987090419221,-35.46510705273009,-27.53363039279748,-30.70229155803129,-28.383796658900064,93325.82709858567,59173.83570824597,24556.830264383534,47894.51229146624,102993.94328527708,153146.05648466147,141759.02771678785,480.7807822327011,7680.031629574037,1213.0315138878648
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t5000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,5000,2.5,ms,-0.75,0.9,8.333030260560366e+56,-36.15760451879292,-36.776483027987254,-36.884266517052765,-32.517211357595656,-32.92145612541296,-33.95976516799421,-35.41281850417096,-27.301877953483856,-30.533705535116557,-28.209415737392845,90875.61661160947,58186.61877343984,24291.519459323423,41527.006046996124,91565.98888548702,139657.26210520306,135093.765310142,388.3704014729008,6575.497234904772,1033.0461301230482
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t5000_g+2.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,5000,2.5,ms,-0.75,1.0,7.97166462110096e+56,-36.12872412018268,-36.75821830748218,-36.872473005098016,-32.36234914565469,-32.79390184367224,-33.85971075301177,-35.36059992118547,-27.071430545151337,-30.365917173266965,-28.03603531862274,88490.20703991628,57215.96575645988,24029.08736547245,36006.9003126079,81416.50912768365,127362.55351180786,128750.18840644367,314.09943895823267,5633.953455023445,880.5774253950224
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t5000_g+1.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,5000,1.0,ms,-0.75,0,1.3013007371170968e+57,-36.43297910706099,-36.93750638310339,-36.98960727269752,-33.633429317869286,-34.00202654219018,-34.85155127300186,-35.90327041103399,-28.521345907264415,-31.604650320014308,-29.327952826544212,117110.8696413565,67488.91763176218,26766.462843531066,116096.14662968805,247720.73318416957,317525.0299890161,212234.54236048987,1194.0796734590576,17632.200409352794,2894.240062531412
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t5000_g+1.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,5000,1.0,ms,-0.75,0.1,1.2316733922089971e+57,-36.40404263242269,-36.91922449330421,-36.97780856579301,-33.47891633395194,-33.873633464024245,-34.75112816508904,-35.85042935331986,-28.283995044601188,-31.436509906016603,-29.15289372817187,114030.91682191791,66362.03682366243,26477.166148734905,100696.0909979657,220092.44016388213,289473.4402634954,202152.74647383214,959.6060125652689,15102.552281682378,2463.263725844025
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t5000_g+1.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,5000,1.0,ms,-0.75,0.2,1.167430021805342e+57,-36.375111990417835,-36.900944387220285,-36.96601041506007,-33.3244279373656,-33.745377818117475,-34.650755622653435,-35.79765905049697,-28.048103978623097,-31.269177319330307,-28.979024317504425,111032.56157470029,65254.07905420563,26191.00964052853,87340.81759472359,195570.28430345134,263912.344959423,192562.4154459698,772.2119784428203,12945.454814264205,2098.7617819806756
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t5000_g+1.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,5000,1.0,ms,-0.75,0.3,1.1080698554001878e+57,-36.34618717642094,-36.88266606468353,-36.95421282043007,-33.16996407074693,-33.61725970251891,-34.55043373964014,-35.74495941782173,-27.813636761365462,-31.102649151173015,-28.80626652603609,108113.6261025083,64164.72477084876,25907.95908758554,75758.55917364814,173802.34062231606,240619.57333492528,183438.9990194984,622.2281387875377,11104.67994266403,1790.028850049685
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t5000_g+1.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,5000,1.0,ms,-0.75,0.4,1.0531441553089177e+57,-36.31726818578462,-36.86438952552277,-36.94241578183413,-33.01552467705808,-33.48927919900795,-34.450162609701906,-35.6923303674726,-27.580556345309866,-30.93692275148136,-28.63454812776625,105271.99116327346,63093.65984717117,25627.98063332536,65713.7042570318,154476.8551468867,219392.8654366311,174759.20152613835,502.0159095479386,9532.690348685439,1528.1735244975914
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t5000_g+1.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,5000,1.0,ms,-0.75,0.5,1.0022503720010344e+57,-36.28835501383967,-36.84611476956371,-36.93061929920306,-32.861109699584816,-33.36143637307327,-34.349942326201884,-35.63977180857953,-27.3488248385221,-30.77199614905933,-28.463802434597213,102505.59448406353,62040.57549023787,25351.04079179355,57001.98216304254,137317.62679509723,200048.07976280732,166500.91641717797,405.53176516126626,8189.2634950011225,1305.7931740337592
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t5000_g+1.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,5000,1.0,ms,-0.75,0.6,9.55026998307809e+56,-36.25944765589521,-36.827841796629,-36.91882337246743,-32.70671908193466,-33.23373127390162,-34.24977298221654,-35.587283647254196,-27.118403748888223,-30.60786797594804,-28.293967973069194,99812.42921837032,61005.168149556324,25077.106443588105,49446.289909229235,122079.92376681413,182417.56296254144,158643.16427615494,327.9868577783658,7040.339071478575,1116.7105250696745
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t5000_g+1.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,5000,1.0,ms,-0.75,0.7,9.111490341127036e+56,-36.230546107238744,-36.80957060653818,-36.907028001557535,-32.5523527680351,-33.106163934376724,-34.14965467053867,-35.534865786620834,-26.889254215116665,-30.44453739575715,-28.124988152045734,97190.54244546861,59987.13942759215,24806.144831829963,42893.075336690345,108546.87217917807,166348.66686148552,151166.03412534078,265.58077179221016,6057.052580455066,955.7596265754431
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t5000_g+1.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,5000,1.0,ms,-0.75,0.8,8.703239849547557e+56,-36.20165036313631,-36.79130119910768,-36.89523318640336,-32.398010702131664,-32.97873437108806,-34.04958748368064,-35.48251812684769,-26.661337222650715,-30.282004035708937,-27.956810929059642,94638.03371070714,58986.1959918193,24538.1235581769,37209.20224160013,96526.26198205401,151702.39944531894,144050.62784793417,215.29296142707813,5214.924193559477,818.6114065251143
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t5000_g+1.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,5000,1.0,ms,-0.75,0.9,8.322883281174157e+56,-36.17276041883254,-36.77303357415087,-36.883438926934666,-32.24369282878606,-32.851442584349584,-33.94957151387769,-35.43024056517915,-26.43461380310271,-30.120267922160473,-27.78938848135398,92153.05360559472,58002.04948828424,24273.010578884707,32279.23321296592,85847.72162503286,138352.19765005694,137279.00755768886,174.71913215289135,4493.177281132539,701.6310704559871
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t5000_g+1.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,5000,1.0,ms,-0.75,1.0,7.968043884933493e+56,-36.14387626955079,-36.75476773147801,-36.871645223080904,-32.089399092874245,-32.72428855822838,-33.84960685309154,-35.37803299596845,-26.209045216265118,-29.95932941938672,-27.62267688620673,89733.80238659697,57034.41645664649,24010.774200907916,28003.074462325236,76360.2186257325,126182.81091493512,130834.14575689669,141.94268924537423,3874.1653557648806,601.7611896637086
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t5000_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,5000,0.5,ms,-0.75,0,1.2892827127246689e+57,-36.439497774537124,-36.933612719829384,-36.987542967572004,-33.47476296336822,-33.946609702835,-34.8365942452121,-35.910192233315,-28.062998829487704,-31.373149130554783,-29.08891373278181,117816.10828188964,67247.32258056845,26715.62024267836,100311.62444399319,235394.1258284078,313180.8183496662,213591.90938277956,782.8786948565635,14246.4296435431,2322.3031608939004
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t5000_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,5000,0.5,ms,-0.75,0.1,1.221351836553225e+57,-36.41055913754607,-36.91532982741166,-36.97574415328626,-33.3204731391521,-33.8184933229455,-34.73622909778048,-35.85736263024845,-27.828060857440512,-31.208381201370855,-28.91776302820532,114717.37959448715,66124.41468838695,26426.870450097496,87023.25704666458,209193.9252807181,285528.257938015,203447.7807598909,630.5496450928523,12240.491762771782,1983.620698899553
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t5000_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,5000,0.5,ms,-0.75,0.2,1.1585787189789502e+57,-36.38162633384696,-36.897048719502436,-36.96394589484781,-33.1662071148358,-33.69051333414358,-34.635914531318384,-35.804603778232895,-27.59454678012662,-31.044415281645744,-28.74761797456097,111700.75194093243,65020.364181164696,26141.254928044924,75496.86605040681,185933.25554294637,260329.43094094677,193798.05589048343,508.5265762717848,10524.767193768768,1695.9014441626284
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t5000_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,5000,0.5,ms,-0.75,0.3,1.1004927210030567e+57,-36.352699358820814,-36.87876939593525,-36.95214819218796,-33.011964832368285,-33.562669809251766,-34.535650638330104,-35.75191559165962,-27.362418228875192,-30.881248674803217,-28.578412114391504,108764.03392729282,63934.852596643905,25858.73950954747,65498.59905896239,165279.75619818707,237365.56305939378,184618.0423233986,410.64092936870776,9056.196878403529,1451.1699140914282
