RA,DEC,mag_amplitude_1,logT,logT_std,logL,logL_std
76.474828,-68.180702,0.7550684264621257,4.117487560235137,0.0384057971860204,4.660794344624399,0.0361248964298779
76.595263,-69.819595,0.0769125624059849,3.893714613865355,0.008145108438524,3.8921221210398302,0.0067717352786769
76.614966,-68.364449,0.0901334908872382,3.655678564824641,0.0176849189841352,3.9926534743708455,0.0075676275155521
76.782532,-68.888756,1.4887604004379824,3.721445803003355,0.0206567927144592,3.946334802863065,0.0219438552350845
76.814063,-70.200775,0.0806600610560686,3.761783174731222,0.008843352613392,3.987629766777173,0.0066797974226097
76.833749,-70.454239,1.3227055788130464,3.707778757664347,0.0156577855226178,3.9367340013738032,0.0160310883219229
77.004271,-67.097099,0.0557046933607825,4.097348429071917,0.0289152111457655,4.456806078087022,0.0450665170214403
77.472865,-68.612206,0.0695750411355486,3.910356222622757,0.037378858757994,3.8992524217013633,0.0164850853226718
77.527956,-67.315636,0.0829051394413795,3.980399967339657,0.0437081689177893,3.846406609794436,0.0328560542199673
77.579111,-65.274826,0.080290276183577,3.919305644919775,0.0062310731138009,3.922063329366449,0.0105330199236193
77.660807,-69.715027,0.5596077600441305,3.6020599913279625,0.0,3.553866106614657,0.0120120390925392
77.773078,-68.018791,0.1229999999999993,3.628314838201267,0.0014206936152681,3.2683478581799665,0.0087207747839051
77.946825,-69.4328,0.6333079679344777,3.602070848554295,0.0005427459492503,3.235718321842582,0.0099943595793492
77.960234,-69.351288,0.0616255535182705,3.909832723585173,0.0440986673740203,3.935768543547426,0.0204126469610952
77.964982,-70.576408,0.0675828668004463,3.8951890361768338,0.0261199260621491,3.9977915693099937,0.0090916072766116
78.028352,-67.198875,0.0735060018134188,4.023705042622037,0.0637095411399849,4.007562339493429,0.0511884537007974
78.141871,-65.826668,0.0819969252389665,3.901256657319518,0.005250818236279,3.997740639842057,0.0098036127998087
78.197533,-69.23555,0.0754048824256337,3.927935963448891,0.0213628764689823,3.839271875117287,0.0156769445480587
78.22591,-69.236984,0.0671792290221962,3.9200893957088945,0.0200890143481838,3.966991184122782,0.0137313250078614
78.319998,-69.556137,0.0704842230917162,3.740457434318509,0.0168694091449549,3.9146376598694186,0.008141769812087
78.37822,-69.539902,,4.097513263176096,0.0600318669311097,5.156342545255651,0.0547216390020576
