star_idx,ra,dec,hr_zone,priority,cepheid_like,spikes_irregular,regular_spikes,long_trend,unknown,unclear_irregular,regular,lc_issues,two_dips,big_spike,selected,eclipsing_binary_cands,overall_median,overall_mean_mag,overall_median_mag,offset_flag,chi_squared_68,chi2_threshold_68,chi_flag_68,chi_squared_95,chi2_threshold_95,chi_flag_95,chi_squared_997,chi2_threshold_997,chi_flag_997,amplitude_5,lower_percentile_5,upper_percentile_5,mag_amplitude_5,amplitude_1,lower_percentile_1,upper_percentile_1,mag_amplitude_1,largest_amp,largest_amp_mag,best_period,alarm_level_flag,std_amplitude,logT,logT_std,logL,logL_std,binary,SIMBAD_maintype,SIMBAD_othertypes,teff,teff_std
21,10.598432,-73.412109,RSG,low,0,0,0,0,1,0,0,0,0,0,0,0,4.334509815158753,14.807133256655453,14.80750861028618,0.0,12124.963413508483,1689.445976717027,0.0,12124.963413508483,1758.9844956469517,0.0,12124.963413508483,1825.8378046304645,0.0,0.4772582625680046,4.102008459772767,4.579266722340772,0.1193397787399668,0.6976206407796881,3.996663122666876,4.694283763446564,0.17432406060618,0.847901837109986,0.213339778739968,253.77651940057223,0.0,0.0806489438288994,3.628388930050312,0.0,4.146962770644912,0.0067543901658595,False,YellowSG,*|Ev*|MIR|NIR|s*y,4250.0,0.0
22,10.721161,-73.596092,,,0,0,0,0,0,0,0,0,0,0,0,0,14.535451542466244,13.493854033614571,13.494000000000002,0.0,26452.07417955576,1712.6319007107988,0.0,26452.07417955576,1782.63832228337,0.0,26452.07417955576,1849.92987424896,0.0,0.701818359964907,14.196447829650385,14.898266189615292,0.0523531015966103,1.0133825025459906,14.043698392541144,15.057080895087136,0.0752800000000011,1.209081725421223,0.0903531015966088,394.8344204160753,1.0,0.0628946211529724,3.7908760218303152,0.0079444205410106,4.178472097011758,0.0061872214799472,True,Star,*|NIR|s?b,6178.4,113.01964431018176
23,10.745516,-73.29184,,,0,0,0,0,0,0,0,0,0,0,0,0,10.308,13.867521049020736,13.867228927433466,0.0,14581.736920304273,1712.6319007107988,0.0,14581.736920304273,1782.63832228337,0.0,14581.736920304273,1849.92987424896,0.0,0.5675735315578994,10.0214264684421,10.589,0.0599835078915855,0.8693485899300999,9.86309746887269,10.73244605880279,0.0919847724632276,1.019369530600324,0.1079450263052805,1145.7160310089134,0.0,0.0036985615609346,3.800928333148497,0.0123136742195983,3.996610762213909,0.0057779140864068,False,Star,*|MIR|NIR,6323.075,179.27993299585984
24,10.95191,-73.613548,,,0,0,0,0,0,0,0,0,0,0,0,0,6.882988351972616,14.278260658598096,14.305754142150349,0.0,1352996.591829806,1751.9442868285505,0.0,1352996.591829806,1822.7368714310203,0.0,1352996.591829806,1890.7647573602385,0.0,8.79542382134386,4.319326178656141,13.11475,1.205427978430988,9.877962204735258,4.040374521431712,13.91833672616697,1.3424004536779055,12.571821865602624,1.817,31.90214511013393,0.0,0.947415090565702,3.6989700043360183,0.0,4.075498366035257,0.0082143867362165,False,ClassicalCep,*|cC*|Ce*|NIR|V*|V*?,5000.0,0.0
25,11.004765,-72.995163,RSG,low,0,0,0,0,1,0,0,0,0,0,0,0,5.696808593669334,14.511218395496558,14.51114157175514,0.0,18328.493640995504,1713.6399554923753,0.0,18328.493640995504,1783.6666480173533,0.0,18328.493640995504,1850.977186036692,0.0,0.6177310682756794,5.392117414577619,6.0098484828532985,0.1179932956075262,0.8970990845863938,5.260557708487085,6.157656793073479,0.1710488390757856,1.0641123871887608,0.2029999999999994,567.7266518656924,0.0,0.0690961390884585,3.650166621754357,0.0080648810519471,4.243101635502449,0.0064250913907637,False,,,4468.55,82.9813081362303
26,11.045316,-73.212608,,,0,0,0,0,0,0,0,0,0,0,0,0,5.138392304667963,14.62417551158014,14.622878916019175,0.0,9910.49433613056,1700.5350562909443,0.0,9910.49433613056,1770.2977558198174,0.0,9910.49433613056,1837.3610346620649,0.0,0.4953920387292543,4.885830402915079,5.381222441644334,0.1050292012054168,0.7180072574143601,4.786372544406106,5.504379801820466,0.1522524076865909,0.848059163208501,0.1789707987945821,337.4009666329613,0.0,0.0219218350233956,3.702742788748585,0.008443644278317,3.969174617448316,0.0065904629479699,False,Star,*|MIR|NIR,5043.625,98.05921361605957
27,11.210925,-72.885483,,,0,0,0,0,0,0,0,0,0,0,0,0,4.278478474037957,14.82049332762362,14.821978597982062,0.0,9367.745127005368,1711.623843539097,0.0,9367.745127005368,1781.609988145448,0.0,9367.745127005368,1848.882548428567,0.0,0.4814828932550847,4.0556227141492345,4.537105607404319,0.1219814435301032,0.6691967033762141,3.969,4.638196703376214,0.169017554487322,0.7940450122678513,0.201925774120415,435.439519070024,0.0,0.0414492996849283,3.612073575471071,0.0128288006311561,3.969266555635036,0.0090197697772742,False,,,4093.3,120.91364687246846
28,11.399051,-73.293671,,low,0,0,0,0,0,0,0,0,0,0,0,0,3.433619182898896,15.062564332415334,15.061,0.0,13863.603650438532,1708.599657661933,0.0,13863.603650438532,1778.5249352331505,0.0,13863.603650438532,1845.740486646389,0.0,0.5895371521575936,3.1393160264420965,3.72885317859969,0.1865451288827291,0.7964161943476147,3.029099525214014,3.8255157195616287,0.2529407500734262,0.9588363863853568,0.3054208845665833,403.60728990597903,0.0,0.0464621939199623,3.635461126721576,0.0113633668609649,4.139122790639936,0.0071982280200868,False,RedSG,*|Ev*|MIR|NIR|s*r,4319.775,113.02742753420516
29,11.476636,-72.93116,RSG,,0,1,0,0,0,0,0,0,0,0,0,0,4.908192871402069,14.672791625829634,14.672703869810972,0.0,8156.451006322582,1695.4946019878437,0.0,8156.451006322582,1765.1554928614823,0.0,8156.451006322582,1832.1234166083304,0.0,0.4569862489734335,4.69121076140019,5.148197010373623,0.101029185663295,0.6704834751392905,4.585705923139804,5.256189398279094,0.1480600562743568,0.7770052650554193,0.173,948.5092376387832,0.0,0.0233710527435566,3.646550753640341,0.0109274079830454,3.956514391771476,0.0083191278169149,False,,,4431.5,111.5022421299231
30,11.510007,-73.350014,RSG,low,0,0,0,0,1,0,0,0,0,0,0,0,6.967546446145322,14.292502920456538,14.292130858922205,0.0,13692.541846007218,1689.445976717027,0.0,13692.541846007218,1758.9844956469517,0.0,13692.541846007218,1825.8378046304645,0.0,0.573833849765772,6.68115,7.254983849765772,0.0892847625671962,0.8034599137379566,6.559335319497521,7.362795233235477,0.1258691410777999,0.9558107779978782,0.1495341262928562,390.9104377762218,0.0,0.064766128800336,3.6721925607677415,0.0139824246643747,4.20541817045043,0.0066982394716934,False,YellowSG,*|MIR|NIR|s*y,4701.025,151.35289681733877
31,11.554412,-72.935364,hot_dim,low,0,0,0,1,0,0,0,0,0,0,0,0,22.81186823256232,13.00461498066422,13.004535658141926,0.0,39304.75341680265,1723.7203723173586,0.0,39304.75341680265,1793.949444779268,0.0,39304.75341680265,1861.4495348530693,0.0,1.0758173852498167,22.29267238576221,23.368489771012023,0.0508065914526447,1.5144456921487477,22.0598761680742,23.57432186022295,0.0722528721348556,1.841971367252956,0.0877631976094015,387.6435790554462,0.0,0.0740748060467497,3.940173944542606,0.0278276363064006,4.24852742395495,0.0243725489408249,False,,,8713.125,558.2978455761763
32,11.624906,-72.593178,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.60388020836629,0.0067674182284541,3.425841586208822,0.03430686009768,False,,,4016.8,62.59201226993745
33,11.642234,-72.821014,hot_dim,low,0,0,0,1,0,0,0,0,0,0,0,0,16.15743581229912,13.37905102353355,13.379071512108515,0.0,23116.182142283207,1725.7364272121538,0.0,23116.182142283207,1796.0059040272513,0.0,23116.182142283207,1863.543837464453,0.0,0.810724245897827,15.76488576099874,16.575610006896568,0.0550000000000014,1.1440854379427758,15.60496583492918,16.749051272871956,0.0769284878914824,1.38995548611239,0.0932213142761106,397.03935287901334,0.0,0.0479698109496673,3.927207343678566,0.0079834362290687,4.082980851165258,0.009681323084047,False,Star,*|NIR|s?b,8456.825,155.45793442278847
34,11.666625,-73.208763,hot_dim,low,0,0,0,0,1,0,0,0,0,0,0,0,13.637451867127918,13.56258472818766,13.563220360086197,0.0,21029.167417481025,1731.7845352575391,0.0,21029.167417481025,1802.175082622015,0.0,21029.167417481025,1869.826412763617,0.0,0.7861031106896537,13.264094382506888,14.05019749319654,0.0622022374051791,1.1149485351398507,13.097866720647133,14.212815255786982,0.0890514938983297,1.404905939480713,0.1118521306378763,659.7762077906278,0.0,0.0484103487011801,3.8848222587979304,0.0208901810496483,4.01400024461469,0.009630369817252,False,Star,*|NIR|s?b,7670.475,368.96073554648063
35,11.692539,-73.666313,,,0,0,0,0,0,0,0,0,0,0,0,0,3.5984044026053543,15.009321833505766,15.009857904019174,0.0,7342.879957207048,1689.445976717027,0.0,7342.879957207048,1758.9844956469517,0.0,7342.879957207048,1825.8378046304645,0.0,0.3801233871155958,3.4201424664459115,3.8002658535615073,0.1140922288366113,0.5492852220208158,3.330579578450933,3.879864800471749,0.1656818958329342,0.6566027838461026,0.1980000000000004,771.6106532291328,1.0,0.0092976504103385,3.632993501996027,0.0097364095046431,4.025073314391388,0.0103721726062677,True,,,4295.3,96.29595007060266
36,11.721182,-72.714394,,,0,0,0,0,0,0,0,0,0,0,0,0,29.638,12.753941485038183,12.720000000000002,0.0,5276008.775436914,1752.952250022822,0.0,5276008.775436914,1823.7648751333663,0.0,5276008.775436914,1891.8115314257736,0.0,28.005799277108068,16.970188106261674,44.97598738336974,1.0581591834534103,30.17233406793159,16.18137367891646,46.35370774684805,1.1424800000000008,31.88883871076819,1.215872921035091,65.90739822138504,0.0,4.115736326467317,3.7121507339372672,0.0104029524367212,4.62269461430351,0.0161324187157718,False,ClassicalCep,*|cC*|NIR|s*y|V*,5154.075,123.45907975924652
37,11.753848,-73.370476,instability_strip,low,0,0,0,1,0,0,0,0,0,0,0,0,18.66939438921803,13.22185309732561,13.222091541011745,0.0,31239.631197705407,1729.768508665598,0.0,31239.631197705407,1800.1187228901035,0.0,31239.631197705407,1867.7322763220384,0.0,0.9239542801686228,18.23084500680132,19.154799286969943,0.053866346292267,1.3245507462748485,18.051418854451853,19.3759696007267,0.0769959903887684,1.5979211316045865,0.0929999999999999,955.009064300603,0.0,0.0405295328488448,3.7857799152509526,0.0163544030485867,4.228455142426342,0.0067763509964476,True,Supergiant,*|NIR|sg*,6106.325,229.94835153790515
38,11.760545,-72.919182,instability_strip,low,0,0,0,0,1,0,0,0,0,0,0,0,16.624,13.34838284151808,13.34822237982765,0.0,24056.220586083073,1722.712341320636,0.0,24056.220586083073,1792.9212026754492,0.0,24056.220586083073,1860.4023627088493,0.0,0.7755591502384647,16.238865212462347,17.01442436270081,0.0503217125406951,1.0768498283773091,16.08068250975252,17.15753233812983,0.0702534846345397,1.3467506482300775,0.0880000000000009,67.9309548075428,0.0,0.1294402654361894,3.8010330637156744,0.0112355519845642,4.237866512417975,0.0062489028541211,False,Star,*|NIR,6324.6,163.6225534576453
39,11.782004,-73.745392,RSG,medium,0,0,0,1,0,0,0,0,0,0,0,0,8.699,14.051521277732766,14.051004617772955,0.0,23610.15382562027,1719.688234108023,0.0,23610.15382562027,1789.836426356286,0.0,23610.15382562027,1857.260762774515,0.0,0.6300830240422464,8.39065,9.020733024042247,0.0791086610614328,0.9055127313191828,8.247,9.152512731319185,0.1130223325227692,1.117745669164103,0.1393190360395806,405.5034625129955,0.0,0.0848891163353784,3.6501520431403343,0.008074248778617,4.341524608946142,0.008925681976194,True,YellowSG,*|MIR|NIR|s*y,4468.4,83.07490595841803
40,11.78622,-73.236649,RSG,medium,0,0,0,1,0,0,0,0,0,0,0,0,14.982373601661182,13.46054910031425,13.461,0.0,36074.548300231865,1736.824560643829,0.0,36074.548300231865,1807.31583746203,0.0,36074.548300231865,1875.061512601343,0.0,1.0602901096035957,14.466939826653936,15.52722993625753,0.0766029033848614,1.4427803098366336,14.272846705451585,15.715627015288216,0.1041852260927473,1.870727981949793,0.136000000000001,323.47767755134424,0.0,0.2027170617462075,3.6376673136392865,0.0127543568138277,4.5296058429600485,0.0090500006812477,True,YellowSG,*|Em*|EmO|MIR|NIR|s*y,4341.775,127.5092129024409
41,11.793363,-72.96051,,,0,0,0,0,0,0,0,0,0,0,0,0,4.784398273098676,14.631423513911423,14.700247807902882,0.0,753452.9997212566,1751.9442868285505,0.0,753452.9997212566,1822.7368714310203,0.0,753452.9997212566,1890.7647573602385,0.0,5.879395262441937,3.313,9.192395262441938,1.108398899436553,6.563464273241653,3.179,9.742464273241652,1.2164379299211865,7.849864076321342,1.6044219390307344,23.9708559709193,0.0,0.5207310885120132,3.7769062997422873,0.0196344449027235,3.943475580263229,0.0087614042958874,False,ClassicalCep,*|cC*|Ce*|NIR|V*,5982.825,270.48339944440215
42,11.805479,-72.704842,,,0,0,0,0,0,0,0,0,0,0,0,0,2.2720017388485356,15.511240662478682,15.509016524492347,0.0,7169.403777711428,1688.4378639783772,0.0,7169.403777711428,1757.9559661299695,0.0,7169.403777711428,1824.790152572624,0.0,0.455077830321215,2.041922169678785,2.497,0.2184475418650997,0.6664313030492157,1.9448742991503405,2.611305602199556,0.3200952414279125,0.7851959429638984,0.3790000000000013,214.40431305170512,0.0,0.0532220317753488,3.62812827515688,0.0025684425464996,3.992852471378352,0.0077714084237948,False,LongPeriodV*,*|LP*|MIR|NIR|s?r,4247.45,25.11966361239736
43,11.938212,-73.307259,,,0,0,0,0,0,0,0,0,0,0,0,0,11.96127324037234,13.70557681159316,13.70554727184711,0.0,16245.342203263432,1720.6962722180672,0.0,16245.342203263432,1790.8646934713383,0.0,16245.342203263432,1858.3079766818912,0.0,0.6891939196158035,11.62962327443616,12.318817194051965,0.0623142354741901,0.9757036425532865,11.492464948642928,12.468168591196214,0.0877563090935389,1.199745119794423,0.1095472718471111,657.4639130276138,0.0,0.0409486073382385,3.889983429782197,0.0311345108764359,3.9245298674207874,0.0202899443541349,False,Star,*|NIR,7762.175,556.4692438715728
44,11.955413,-73.095612,,,0,0,0,0,0,0,0,0,0,0,0,0,14.237752593013305,13.5167528007472,13.5165863924291,0.0,19639.36954765553,1722.712341320636,0.0,19639.36954765553,1792.9212026754492,0.0,19639.36954765553,1860.4023627088493,0.0,0.7578106597154601,13.86058934028454,14.6184,0.0576691139432803,1.071995247095165,13.723260806156896,14.79525605325206,0.0821321050089451,1.369405448982338,0.1043026252237009,2.585191106468809,0.0,0.2131645010053889,3.849774014484713,0.0259090344693986,3.988310756170636,0.0197194916235631,False,,,7075.775,422.1248623037976
45,11.992086,-72.815269,,,0,0,0,0,0,0,0,0,0,0,0,0,10.43744380614024,13.853429867365708,13.85369086199129,0.0,26570.11833082917,2161.0070425127183,0.0,26570.11833082917,2239.5075656951667,0.0,26570.11833082917,2314.755114428181,0.0,0.605682215224352,10.137272871401954,10.742955086626306,0.062947748457482,0.8603108456488737,10.017572805335485,10.87788365098436,0.0894506778521595,1.0053659966674484,0.1044506778521636,13.826997564351776,0.0,0.1430417944350877,3.828969076293444,0.0163874774456892,3.9832999461598617,0.0067521057849514,False,,,6744.8,254.50532410933957
46,12.00486,-73.387062,RSG,low,0,0,0,0,1,0,0,0,0,0,0,0,7.063978177540106,14.27831194771872,14.27752247404962,0.0,13162.871287263824,1721.7043079549046,0.0,13162.871287263824,1791.8929522419307,0.0,13162.871287263824,1859.3551766558933,0.0,0.6209546873100251,6.743120629925913,7.364075317235939,0.0955256325338247,0.8556008334683973,6.6018152972650865,7.457416130733484,0.1320373660631855,1.072534753857905,0.1654775259503811,712.974523710496,0.0,0.0468168513657739,3.6320395004431214,0.0089603902812758,4.112890729385728,0.0069687209029613,False,YellowSG,*|MIR|NIR|s*y,4285.875,88.42643482013736
47,12.009524,-73.403946,RSG,low,0,0,0,0,1,0,0,0,0,0,0,0,5.216914751441797,14.6063812346362,14.606517104272651,0.0,6957.948781062782,1698.518881832544,0.0,6957.948781062782,1768.2408761733625,0.0,6957.948781062782,1835.2660300811756,0.0,0.448262981243829,5.003137018756171,5.4514,0.0929999999999982,0.6356508531912715,4.901016404304634,5.536667257495905,0.1327552243158773,0.7730144036203228,0.1606324670015357,285.34316128509516,0.0,0.0507208499916872,3.619958968366304,0.0123004074297271,4.085413558587993,0.0072165237395875,False,YellowSG,*|MIR|NIR|s*y,4168.3,118.05765540616162
48,12.026228,-73.110535,hot_medium,low,0,0,0,0,1,0,0,0,0,0,0,0,37.71299466325479,12.458884859703598,12.459,0.0,598329.2846735079,2198.2710179205837,0.0,598329.2846735079,2277.4358861807837,0.0,598329.2846735079,2353.305716172226,0.0,1.8472667030719736,36.760686337026414,38.60795304009839,0.0529563518311384,2.5124633512069963,36.42601669390133,38.93848004510833,0.0722944364609432,3.2466313176088804,0.0933232139904642,305.15146526931386,0.0,0.2695555579374236,3.879894029466191,0.0347110258653114,4.481553730888809,0.0083522986168416,True,BlueSG,*|MIR|NIR|s*b|sg*,7583.925,606.145893638652
49,12.036872,-73.505272,hot_dim,low,0,0,0,0,1,0,0,0,0,0,0,0,21.402995800379124,13.073746757571914,13.073608774059576,0.0,46830.92632656621,1726.7444511144065,0.0,46830.92632656621,1797.0341211861107,0.0,46830.92632656621,1864.5909679561469,0.0,1.0921246664051765,20.875406190589096,21.967530856994273,0.0553912259404238,1.5390229742386872,20.63694390247612,22.175966876714806,0.0778151946602765,1.891192624472648,0.096,397.2085773858792,0.0,0.0859083701051414,3.9120013980250623,0.0241208990034102,4.242853367726468,0.0119522366067057,False,Star,*|MIR|NIR|s?b,8165.85,453.5347588663961
50,12.078882,-73.249702,,,0,0,0,0,0,0,0,0,0,0,0,0,19.786606316234572,13.1595947766292,13.159,0.0,194224.07900365323,2195.2496988732523,0.0,194224.07900365323,2274.3609135997353,0.0,194224.07900365323,2350.1804870882434,0.0,1.2765344155748437,19.14335697819486,20.419891393769703,0.0700000000000002,1.7269088850624463,18.94690155989036,20.673810444952807,0.094624733249196,2.148178147181344,0.1180000000000003,251.68436393912927,0.0,0.1360410342029967,4.01359657580991,0.025607756848517,4.322704297880158,0.0299745224164957,False,BlueSG,*|Be?|MIR|NIR|s*b,10318.025,608.3924304057374
51,12.115704,-73.446945,hot_dim,low,0,0,0,0,1,0,0,0,0,0,0,0,25.836966584852927,12.869031654970165,12.86924707165495,0.0,5434689.344096176,2159.9998763552644,0.0,5434689.344096176,2238.482364532282,0.0,5434689.344096176,2313.7130202092044,0.0,1.379872926773757,25.18914119316547,26.569014119939222,0.0582060966453088,1.969007561179268,24.899119639566507,26.868127200745775,0.0823855688799746,2.3587374207891294,0.0990409750096432,254.25309680302095,0.0,0.2194174983025811,3.923142947891911,0.0081967018674049,4.289945016147284,0.0119107347057073,False,Star,*|NIR,8378.05,158.12399406794657
52,12.132593,-72.986565,RSG,low,0,0,0,0,1,0,0,0,0,0,0,0,6.95132397523125,14.295268230435966,14.295,0.0,18527.851311313003,2190.2141342661084,0.0,18527.851311313003,2269.2358437474727,0.0,18527.851311313003,2344.971578986242,0.0,0.6690180695719281,6.616,7.285018069571928,0.1046448286536616,0.99637207329702,6.440339274214685,7.4367113475117055,0.1562049771744167,1.1844138778720827,0.1862119976784608,392.74908598342296,0.0,0.0818784435716314,3.629748440863553,0.0057206538798468,4.385172487506479,0.0069933927559518,False,YellowSG,*|Ev*|MIR|NIR|s*y,4263.325,56.15776326564298
53,12.138712,-73.209274,RSG,low,0,0,0,0,1,0,0,0,0,0,0,0,3.5254323890287935,15.03320858639067,15.032,0.0,12362.69492835962,2175.107192665374,0.0,12362.69492835962,2253.8597629301453,0.0,12362.69492835962,2329.343399732214,0.0,0.5394009884292288,3.2513177667426376,3.7907187551718664,0.1667345988989286,0.7748219338665057,3.140206419913032,3.9150283537795376,0.2388849168163673,0.9205588850116344,0.2850000000000001,672.4102790040542,0.0,0.0243730473683262,3.6304965227082326,0.0070206644957406,4.0620596248064516,0.0071523521749454,False,YellowSG,*|LP*|MIR|NIR|s*y,4270.675,69.03835437638995
54,12.144304,-73.154884,,,0,0,0,0,0,0,0,0,0,0,0,0,5.875997875658389,14.478299564113154,14.477000000000002,0.0,13274.53033370481,2170.07146239083,0.0,13274.53033370481,2248.734110545691,0.0,13274.53033370481,2324.133518840277,0.0,0.5812672007932047,5.575,6.156267200793205,0.1078582664803811,0.8327387001428601,5.456173289801136,6.288911989943996,0.1545104953534188,0.9968020814964412,0.1839999999999992,1.45450985957183,0.0,0.1682224676116858,3.6592528482011737,0.0121826775591528,3.9761991212304695,0.0064044961119392,True,LongPeriodV*,*|LP*|MIR|NIR|s?r,4563.025,128.00038818300513
55,12.146544,-72.369522,RSG,high,1,0,0,0,0,0,0,0,0,0,0,0,7.403344043574917,14.227127251408833,14.226230295798969,0.0,22814.23490045064,2195.2496988732523,0.0,22814.23490045064,2274.3609135997353,0.0,22814.23490045064,2350.1804870882434,0.0,0.7244231415463345,7.03621333278947,7.760636474335804,0.1063844888189713,1.0732204696902796,6.875129234828601,7.948349704518881,0.1578496922693268,1.3109392587360291,0.1927697042010336,1349.2657003408774,0.0,0.0257209147437595,3.628335278594595,0.0011696130358897,4.444614481018186,0.0075347392314263,True,YellowSG,*|Ev*|MIR|NIR|s*y,4249.475,11.444403654188369
56,12.158935,-73.246552,hot_dim,low,0,0,0,0,1,0,0,0,0,0,0,0,15.285163647696212,13.439965945192274,13.439338404780482,0.0,32242.05734655053,2189.2070164051725,0.0,32242.05734655053,2268.2108124083416,0.0,32242.05734655053,2343.929768361265,0.0,0.9546652424986704,14.79078441432396,15.74544965682263,0.06746095763725,1.3004016098677074,14.645411259758292,15.945812869626,0.0920154140299587,1.597506531489902,0.1143384047804829,1269.7231268666244,0.0,0.0228114676336321,3.918120805378458,0.0102660484440178,4.052258075275613,0.0128750823200815,True,BlueSG,*|Be?|EB*|NIR|s*b,8281.725,195.76714324676652
57,12.189284,-72.924294,RSG,low,0,0,0,0,1,0,0,0,0,0,0,0,3.606268217571016,15.008955749750918,15.007220294783425,0.0,12353.53182439298,2162.014206988379,0.0,12353.53182439298,2240.5327609444116,0.0,12353.53182439298,2315.79719877181,0.0,0.5480318553706494,3.3290534396379896,3.877085295008639,0.1650377126990427,0.8351349130184991,3.17351631905267,4.008651232071169,0.2539983145430202,0.9640096648696832,0.2923586387144823,324.03184567175106,0.0,0.0340684400371857,3.634973251414098,0.0113274122181485,4.218724977388524,0.0081063082940269,False,YellowSG,*|Ev*|MIR|NIR|s*y,4314.925,112.54330000048868
58,12.257829,-72.901375,RSG,low,0,0,0,0,1,0,0,0,0,0,0,0,5.148794840968551,14.620707422101496,14.621000000000002,0.0,9930.989136234177,2139.856198194545,0.0,9930.989136234177,2217.9770929588867,0.0,9930.989136234177,2292.869051235533,0.0,0.5030270859465666,4.901438191320315,5.4044652772668815,0.1060088654631528,0.7195790646023958,4.798521144893586,5.518100209495982,0.1510351111510406,0.8539790298938312,0.1801885648187475,400.77076510889447,0.0,0.021622101964488,3.6350386685773617,0.0111068302313977,4.050653769518894,0.0065012165746533,True,RedSG_Candidate,*|MIR|NIR|s?r,4315.575,110.36833501960604
59,12.299215,-72.692955,RSG,medium,0,0,1,0,0,0,0,0,0,0,0,0,7.970727384934158,14.14699017662786,14.14626633096319,0.0,43210.39673613023,2193.2354779653315,0.0,43210.39673613023,2272.31090301144,0.0,43210.39673613023,2348.096952825193,0.0,0.9705539074684832,7.503110128479689,8.473664035948172,0.1319786297603808,1.4115294838227337,7.2712222926267644,8.682751776449498,0.1927012007726887,1.7206856688685883,0.2345912007726909,93.65494562118678,0.0,0.2134969554548295,3.628388930050312,0.0,4.448471525909998,0.0067380950434511,False,YellowSG,*|Ev*|MIR|NIR|s?r|s*y,4250.0,0.0
60,12.302837,-73.392799,,,0,0,0,0,0,0,0,0,0,0,0,0,11.446900951622492,13.753020547882992,13.75311764501571,0.0,20761.529346706277,2175.107192665374,0.0,20761.529346706277,2253.8597629301453,0.0,20761.529346706277,2329.343399732214,0.0,0.7577056580158139,11.084294341984188,11.842,0.0721915576500595,1.0733923684388174,10.951158971228642,12.02455133966746,0.1012322221294077,1.290858243248369,0.1233255205743866,398.024518269497,0.0,0.0728170489837893,3.9585973259538183,0.026687963695211,3.9851448961434737,0.0221475601947263,False,BlueSG,*|NIR|s*b|s?b,9090.7,558.6353998808167
61,12.314714,-73.202988,hot_dim,low,0,0,0,0,1,0,0,0,0,0,0,0,18.00555896720276,13.261134509240955,13.261723307190527,0.0,35234.58977911226,2200.285222422361,0.0,35234.58977911226,2279.4858390804957,0.0,35234.58977911226,2355.389154098968,0.0,0.9643022563827656,17.561823067128465,18.52612532351123,0.0580779652895557,1.4055937797557867,17.350492627188757,18.756086406944544,0.0847680071823528,1.7181174379863575,0.1031559305791152,1349.4594899537435,0.0,0.0386721619345607,3.876831021723558,0.0087946687387291,4.1408064498625095,0.0060350094320002,False,Star,*|Be?|NIR,7530.625,152.49871925691704
62,12.319302,-73.147079,,,0,0,0,0,0,0,0,0,0,0,0,0,10.63946807489038,13.832406532034769,13.832674842246186,0.0,15839.49119112182,2179.1357469016853,0.0,15839.49119112182,2257.9601794081514,0.0,15839.49119112182,2333.511128385654,0.0,0.6433947069422103,10.326493672882403,10.969888379824615,0.0659464102910618,0.8915960642111358,10.19491216637855,11.086508230589686,0.0908997178506876,1.1202367549724084,0.1143897178506865,83.67219759235455,0.0,0.1447225997376715,3.907560489522481,0.0323850294904636,3.9445830753343727,0.0130422392575087,False,Star,*|NIR,8082.775,602.726761787628
63,12.385136,-72.487221,RSG,low,0,0,0,0,1,0,0,0,0,0,0,0,4.556950101379227,14.753451469223796,14.753226741410693,0.0,10478.75313129406,2169.064311327027,0.0,10478.75313129406,2247.708962456164,0.0,10478.75313129406,2323.091513250015,0.0,0.5416992559848364,4.2871229410560785,4.828822197040915,0.1293059831319745,0.753777260305383,4.194442739694617,4.94822,0.1794097737594029,0.9090557831730548,0.2172267414106894,1348.2487189008798,0.0,0.0175299858485997,3.655270528639416,0.0067147323079683,4.020748292753292,0.0072618763412486,True,RedSG_Candidate,*|MIR|NIR|s?r,4521.375,69.90607537975508
64,12.393755,-72.881355,RSG,low,0,0,0,0,1,0,0,0,0,0,0,0,6.385904162853731,14.387525535399966,14.387027046623617,0.0,12041.237929241028,2155.9711948837935,0.0,12041.237929241028,2234.3815006609684,0.0,12041.237929241028,2309.544544440595,0.0,0.5664055478901302,6.096037924337537,6.662443472227667,0.0962844755237881,0.8058417169068433,5.978235378556619,6.784077095463462,0.1370000000000004,0.9618194870932316,0.164171334749998,410.7415101854442,0.0,0.0214033704258178,3.6682227926372506,0.0181158993522443,4.127118260146016,0.0072421961793368,True,RedSG_Candidate,*|MIR|NIR|s?r,4658.25,194.311444593467
65,12.419711,-73.236916,instability_strip,high,1,0,0,0,0,0,0,0,0,0,0,0,5.69744962357853,14.488942164730156,14.510947883539464,0.0,274285.84333202994,2216.3986235168263,0.0,274285.84333202994,2295.8846362341906,0.0,274285.84333202994,2372.0552780695407,0.0,2.9764059149307203,4.747487726203411,7.723893641134131,0.5287090597078077,3.49401901397927,4.51312098602073,8.00714,0.6229614087660096,4.738131789544681,0.9108138691455884,15.662537251252488,0.0,0.3872626206485889,3.6720354813765943,0.0208451215366111,4.071875666863162,0.0127100623651913,False,,,4699.325,225.55663230106975
